3.777817264260644379e+02,3.869434104118194000e+02,3.540838923175904824e+02,3.635438605150888520e+02,3.832462663397725464e+02,3.817172376632981354e+02,3.876910659047647982e+02,3.941741880103701874e+02,3.740915322187645984e+02,3.324646158417580750e+02,3.299924136126016379e+02,2.838499942013808663e+02,3.418395615941989263e+02,3.701754881332084324e+02,4.082196484799462723e+02,3.447288469728343330e+02,3.869877182565503517e+02,3.676489048039429690e+02,3.432184924776003072e+02,4.099283325595081351e+02,3.969081394431913168e+02,3.647320454031855093e+02,4.282456435638555945e+02,3.625631749284088414e+02,3.526374578847925818e+02,3.845204230734310045e+02,3.980193763596420808e+02,3.690814611392799520e+02,3.010197280089269043e+02,2.437548836854693093e+02,3.642500346611521422e+02,4.046070222473190370e+02,3.632437764180367594e+02,4.061345359429029145e+02,3.691418781179205553e+02,3.816368563144559403e+02,3.722406872302302645e+02,4.142313152714049238e+02,3.911454301174866259e+02,3.735850197107241115e+02,3.787223716592615119e+02,3.831854765037655852e+02,4.028663238263047788e+02,3.709041954226476037e+02,3.585616169606753942e+02,3.834050788386067552e+02
4.223893093902898386e+02,3.598524635748368041e+02,3.537003121280929463e+02,3.889894145666374357e+02,4.265729776142622427e+02,1.040887827786593500e-03,2.061445083156579869e+02,4.495443753278983650e+02,6.148554807391510622e+02,6.705421830735110689e+02,6.064683161029232679e+02,6.951313330539669550e+02,6.747574838259830585e+02,5.578149589596519036e+02,5.135671845279122181e+02,4.787277246226471448e+02,4.809260497353665187e+02,4.399579421203841321e+02,4.409456349581778909e+02,4.310346349350239734e+02,4.410670930435219930e+02,4.245054833156046357e+02,4.517697963219727626e+02,4.575271267347297339e+02,4.878155243427224264e+02,4.408355734759956590e+02,4.491813601653165051e+02,4.154743147255517783e+02,4.304827538298442846e+02,4.625698688284500690e+02,4.685629696598975897e+02,4.400645167979142229e+02,4.623050414697696056e+02,4.349359239818350602e+02,4.512437015569208825e+02,4.626781082640247291e+02,4.019974975438573779e+02,3.770462980356446678e+02,3.800070203375701681e+02,4.430904045985418520e+02,4.348115585362719457e+02,4.762286650760311204e+02,4.574746782976869213e+02,4.200032586468673230e+02,4.544891365054053836e+02,4.673361303003896410e+02
4.310611429821647107e+02,4.219369070627097926e+02,4.610050153951900143e+02,4.657424652442672368e+02,4.707473062785679190e+02,4.349343522550329340e+02,4.472002366634193322e+02,4.829450554429483873e+02,3.934353499931464739e+02,3.326803448932332117e+02,3.154911643497430873e+02,4.611494845218992964e+02,4.486745544797225307e+02,4.361622439789633177e+02,4.256766269801015028e+02,4.676549713375878241e+02,4.581913334435506044e+02,4.458649140302649130e+02,4.314016541098523589e+02,4.104225800010469811e+02,4.559348867078077205e+02,4.269175518404264267e+02,4.429138809224454008e+02,4.421466365592335137e+02,4.326493965141387434e+02,4.204547632555904215e+02,4.511046736168664211e+02,4.332865362230732558e+02,4.251233623344181183e+02,4.802252865600848395e+02,4.354754738150644471e+02,4.517173687711594994e+02,-1.690319226654294314e-03,2.597624781383762524e+02,5.569451648105052755e+02,7.606991592699450848e+02,7.258624308347006036e+02,7.898810703924705194e+02,8.099993232432210561e+02,7.395279659715026810e+02,6.276025089777268704e+02,5.519113716086559407e+02,5.363483058427223114e+02,5.137649064824022389e+02,5.113826060704980705e+02,4.945691690228422317e+02
5.402579956640549881e+02,4.893583295045754085e+02,5.291336337769348575e+02,5.293012614727218761e+02,4.864507034646269403e+02,4.798270343829519788e+02,5.238248186477565014e+02,5.065411560344131203e+02,5.113705327100159366e+02,5.636999678725978811e+02,5.194858877153644698e+02,5.375812119260249347e+02,5.157804064483735829e+02,5.163524446717972296e+02,5.062346841708535976e+02,5.289451342621006233e+02,5.393973263334521562e+02,4.411942912791536173e+02,4.041771306437630074e+02,4.256553857901970446e+02,5.145887335846816768e+02,5.137012399665843532e+02,5.533487190494395236e+02,5.445719328041781182e+02,5.157537678624156570e+02,5.073969704562471748e+02,5.460315301856295491e+02,5.085673530042785160e+02,4.863586857437916251e+02,5.480515574272372987e+02,5.329492870015578774e+02,5.060904427643176859e+02,5.439738382876091691e+02,5.010767466656260467e+02,5.577407537735498408e+02,4.996898805172787661e+02,3.769286859906838458e+02,3.750998938310758604e+02,4.952253098490992897e+02,5.326882998532364581e+02,5.113454646922937172e+02,5.471076076630606622e+02,5.090592111074743116e+02,5.311305421181147040e+02,5.015829296199376017e+02,5.202213520155663673e+02
5.193391691608929932e+02,5.057610295050241689e+02,4.998967667169237643e+02,4.813826441892795742e+02,5.149902568944792165e+02,5.539402296048656353e+02,5.325121479217540355e+02,5.380271882830411414e+02,4.872774047852176409e+02,5.148812374358984698e+02,5.173351051369139668e+02,5.264708459396562148e+02,4.808551459658235103e+02,2.266910989599740876e-04,3.143071844590241426e+02,5.797109881132806777e+02,8.629039941987279008e+02,9.543290032164439936e+02,8.815192417457309375e+02,9.410047896641319767e+02,8.560731986580461808e+02,7.981688142180427121e+02,7.068986371746608484e+02,6.044947209976226077e+02,6.307853146953617625e+02,6.200080261941197932e+02,5.866704878907943339e+02,5.865348559926014786e+02,5.943819964805894642e+02,5.961549978648431534e+02,5.867362607924894746e+02,6.096682072003043231e+02,6.024392973818847850e+02,5.531810014366761834e+02,5.622696093377999205e+02,6.193115202104399941e+02,5.791510267687683609e+02,5.902457321888532533e+02,6.314782877869615731e+02,5.936916344178396230e+02,5.509423853349599085e+02,6.100279710475571164e+02,5.869010505932906199e+02,5.757033107389987663e+02,5.333249101696941352e+02,4.652064772845071730e+02
5.080894052826781717e+02,6.094828987671331788e+02,6.303379270139989785e+02,5.852432309883367907e+02,6.207895297816543234e+02,6.364617334881271518e+02,6.252809690157945397e+02,6.203854308926165686e+02,6.342698585653289456e+02,6.065310168670146140e+02,6.150778039202024274e+02,5.941153954406630646e+02,6.014014872531919309e+02,6.106869525527290534e+02,5.837646169288582314e+02,6.489976656465026963e+02,5.648769394795671133e+02,4.675381500481009311e+02,4.327963103825490521e+02,5.817834198664279484e+02,5.724599118502983401e+02,5.991655127914310697e+02,5.656724675840373493e+02,5.805616954093222830e+02,5.974338155291769681e+02,6.002699044754217539e+02,6.383542400228449196e+02,6.141322815587991499e+02,6.365120606658036877e+02,5.514000289581052812e+02,5.688707351567185242e+02,5.792310134203111147e+02,5.779740245606137705e+02,5.797993859369530583e+02,6.032852542390045301e+02,5.816771301974631569e+02,5.648459062681166643e+02,5.736373627104799198e+02,5.962288574348423253e+02,6.091140043584638306e+02,8.183006738771654359e-04,3.151247560241848760e+02,6.625823595843205567e+02,1.057197665883445552e+03,9.708548961432564965e+02,1.006459609741424288e+03
1.133837178409905846e+03,9.687907175052235971e+02,8.849632090293944202e+02,7.189785075252564184e+02,7.235509119683702011e+02,7.135551395210559349e+02,6.944476287767524809e+02,6.103064533924841726e+02,6.585328192999270414e+02,7.184580373609841217e+02,6.714718757783249430e+02,6.835755157546719829e+02,6.290008352250009693e+02,7.024021693154887771e+02,6.888839153532920818e+02,6.973649591870482709e+02,7.291001192405185520e+02,7.164764997725710600e+02,6.299379098523992297e+02,6.809276449305381220e+02,7.052419526242422307e+02,6.635795523571812282e+02,6.590019121950130057e+02,7.048751998117844551e+02,6.463148737743040328e+02,6.029138649757978783e+02,5.654565685925721255e+02,5.470171592912026881e+02,6.367945899852762750e+02,6.509858037547207914e+02,7.242270791601702058e+02,7.588255164571547766e+02,7.119450006989737858e+02,6.460933712522580663e+02,7.284796308764247215e+02,6.911309802730262390e+02,7.110393462253225607e+02,6.844406820576834889e+02,6.780575174363751785e+02,7.315264889189356836e+02,7.409690124260531547e+02,6.656183365734606241e+02,6.675763931344223465e+02,6.590214314307289669e+02,4.900333249250458607e+02,4.872851169684191177e+02
6.524379718355139630e+02,6.869850896629278623e+02,6.086813659141146218e+02,6.736436514621477727e+02,6.859223497762061470e+02,7.109458199605678601e+02,6.991724502411849471e+02,6.864789932714232918e+02,6.899621545799420801e+02,6.456993607028672386e+02,6.631138452805936367e+02,7.110132705184973929e+02,7.039246412392494676e+02,6.335288241264046292e+02,6.653234043871475478e+02,6.430519981497305935e+02,6.628806686663507435e+02,6.843992503320711194e+02,7.174816764379020242e+02,7.057329634252818096e+02,7.002864375630396125e+02,-1.479986713440486568e-03,3.877621383729228910e+02,7.977152401595648143e+02,1.152103013205787647e+03,1.150846672392054415e+03,1.135245363110131393e+03,1.235113576369321208e+03,1.100936345158099812e+03,9.663966430087318713e+02,8.366787792613930606e+02,8.514813437665927722e+02,7.674782653491014344e+02,7.858540960627101413e+02,7.831109690013497584e+02,8.108310232449117620e+02,8.111513165038178386e+02,8.081162253428203712e+02,7.847535681431825196e+02,8.629697783494502801e+02,7.374790254058439132e+02,7.524535612955841088e+02,7.654033814845278130e+02,7.828055162579279340e+02,7.668252588379822328e+02,7.912150666365249663e+02
7.871041119546567870e+02,8.340554866502703817e+02,8.197242828711035827e+02,8.212590928646159227e+02,8.006315070746978790e+02,7.792053332825898906e+02,7.381855094472448400e+02,6.528253095850865293e+02,6.519309499019078658e+02,7.432449343527690644e+02,7.621679988957663454e+02,8.402342412440856378e+02,8.253373867920811335e+02,7.955798814877865652e+02,8.105374746861235735e+02,7.597059164875911392e+02,7.632198333398596333e+02,7.606556510545018455e+02,7.853863089094786574e+02,7.653403442222783042e+02,7.772930681809730231e+02,7.192731514168253852e+02,7.340051855635733773e+02,8.176435351798834290e+02,7.407081657945349207e+02,5.584999513247181540e+02,5.789050324590994023e+02,7.854192183244891794e+02,8.268524615530900519e+02,7.866941318090021014e+02,7.462736335396474487e+02,7.188157377418787064e+02,7.579063363935161988e+02,7.622218139329329460e+02,7.750824836897963905e+02,7.663600180057661646e+02,7.623688363926016791e+02,7.520732923889491985e+02,8.035839900416923456e+02,7.727149241340464414e+02,7.443810383992012021e+02,7.497842503952514335e+02,7.413226573372518260e+02,8.260234713292593369e+02,8.087906303435701147e+02,7.912193653259976145e+02
7.450604885432310311e+02,7.490245156532108695e+02,-9.632461743713809001e-04,4.492909067411880528e+02,9.259422771905959735e+02,1.316146539902094673e+03,1.272210929664411424e+03,1.253191067723373862e+03,1.397223176730786918e+03,1.266720816300323577e+03,1.094934151336329478e+03,1.031342213211677972e+03,9.141335116889500796e+02,8.767189417605558219e+02,8.063595619264978041e+02,8.706017481427785469e+02,8.895132872496053551e+02,8.823674286986695279e+02,8.313215676997748460e+02,9.126519193868361981e+02,9.020542641139501256e+02,8.505691916259336267e+02,9.838994186249747145e+02,9.011725381395347085e+02,9.166511713057207089e+02,9.075834232430894417e+02,8.992994989867090680e+02,9.297111906124464440e+02,8.910503630205529362e+02,8.959946979934563842e+02,8.951190577398017467e+02,9.022185433833715251e+02,8.921814728633653431e+02,8.314948495070448189e+02,7.288492949655745861e+02,7.198728059076853469e+02,8.613577660951621056e+02,9.296278856317012469e+02,9.448955403529214436e+02,9.780939296908074994e+02,9.457352551474824622e+02,9.007097799076165074e+02,9.405110194244944068e+02,8.691018524079071312e+02,9.118235608897360862e+02,8.839098271720164348e+02
9.140494200650323364e+02,8.467046262611660268e+02,9.217654904473764645e+02,9.289714158303803515e+02,8.689372992250978314e+02,9.121530495994578587e+02,6.620280317054915713e+02,6.380558195910937229e+02,9.067357423264446652e+02,8.860365233608347353e+02,9.056592527698699087e+02,8.960332347891736617e+02,8.784016451720839314e+02,8.713090638472855289e+02,8.724939621863195498e+02,8.683175430053701120e+02,9.142396502467904611e+02,9.032992179825232597e+02,8.750283728597744357e+02,8.303459137595631319e+02,8.650831170869622611e+02,8.618210678885561720e+02,8.263866671672634538e+02,8.945884777917597148e+02,8.595590438541818230e+02,9.002090924442152300e+02,8.800903802091378338e+02,8.608581488975255525e+02,9.235882085879098895e+02,-3.477413141503648587e-03,5.152602801529343424e+02,1.039278512476048945e+03,1.429239653337269147e+03,1.469372268382404172e+03,1.382147733966940450e+03,1.515799801549358790e+03,1.480018799665676170e+03,1.223241663495255352e+03,1.095449899366868067e+03,1.034515850391130925e+03,9.885009345225915922e+02,9.501338340340216746e+02,9.594906384748603614e+02,9.397930686683928343e+02,1.022040804558904938e+03,1.013465976435021048e+03
9.706498234342767546e+02,1.019239819519679372e+03,9.343412370883123685e+02,1.001667016763479864e+03,1.019591698024057109e+03,9.793967688975955070e+02,9.743560009315433490e+02,1.021474636249724767e+03,1.012942959515539428e+03,1.008047155506380591e+03,1.044412149697215000e+03,9.523407356000110440e+02,1.035670771444160891e+03,9.707148589280867554e+02,8.538175033719264775e+02,8.428957396775614370e+02,8.075728597658496710e+02,9.612445895106218359e+02,9.787397810212144122e+02,1.001953138008465430e+03,1.043956189086964969e+03,9.935903427297563439e+02,1.073424127642729445e+03,9.831786436496663555e+02,1.001463995024182850e+03,9.536685407915506403e+02,1.030412863465414603e+03,9.867490262381501225e+02,1.038503146922574842e+03,9.724784837982429053e+02,1.038263817345426332e+03,1.020527042399798461e+03,9.955970926998825234e+02,6.957912470801592235e+02,7.396851559982524122e+02,1.032935684591698646e+03,9.883439145793183798e+02,9.896800179098829631e+02,9.997347799386485576e+02,1.010499449489738709e+03,1.010387412301887935e+03,9.212733073105966923e+02,1.020379354401743171e+03,9.656417336737149526e+02,1.030853867044636445e+03,9.379732754853786219e+02
9.564065948852232850e+02,1.003039965522559555e+03,1.021973558177827044e+03,9.512630837820005354e+02,1.012732960625639976e+03,9.402244209113788429e+02,9.749633699884170710e+02,9.568530035594864103e+02,9.448698396232745154e+02,9.796101764824827569e+02,3.032513634791730167e-03,4.929186561883270770e+02,1.108327821842294270e+03,1.665478903021669339e+03,1.591565622130179008e+03,1.561218449826035112e+03,1.747156354670150677e+03,1.505518234853137301e+03,1.369889386863980690e+03,1.219827833065315417e+03,1.114306593697313701e+03,1.048097335508012520e+03,1.067349862277871580e+03,1.040143116728614359e+03,1.157369673653428436e+03,1.052409809475649809e+03,1.117194451551992870e+03,1.082650490860277614e+03,1.026747678188092550e+03,1.062675051371315931e+03,1.062493187844820568e+03,1.056985150644317173e+03,1.079487542631528640e+03,1.049755080388612214e+03,1.134207867152062818e+03,1.097938095426069594e+03,1.047464469572313646e+03,1.136621765655071158e+03,1.102489654243875748e+03,1.016778935258500724e+03,1.030888921353645173e+03,9.864656195970136423e+02,9.043627685079021603e+02,8.797444825038666067e+02,1.028113120221049712e+03,1.116512923345010677e+03
1.129596281162875357e+03,1.177178469670148161e+03,1.177277449865712015e+03,1.070426007286937647e+03,1.142480785435607686e+03,1.124880508583676828e+03,1.066091184587790167e+03,1.131067367085229989e+03,1.115020351823377268e+03,1.145763967027404533e+03,1.095682836421861793e+03,1.097364432960719341e+03,1.133797575169333641e+03,1.120343363019654589e+03,8.154965558256046734e+02,8.336028974016800248e+02,1.128585945340298622e+03,1.094722221502436696e+03,1.104418559607380530e+03,1.089541537027513868e+03,1.081217054645413327e+03,1.174011925683538266e+03,1.150245046798832846e+03,1.069459839280033066e+03,1.108516667555442154e+03,1.087717141598914395e+03,1.055017044602678425e+03,1.144405016555542034e+03,1.103587958438594114e+03,1.101766480083736269e+03,1.133223881768861247e+03,1.097929173027249362e+03,1.072687388138283950e+03,1.095418109497925570e+03,1.006464358316044013e+03,1.000659147223312857e+03,1.083910392519796233e+03,-5.108369790294164286e-04,6.126878314567509278e+02,1.183236519605464082e+03,1.739484805768274555e+03,1.756011915041198108e+03,1.709302865509531330e+03,1.837181813061060893e+03,1.701052287679558958e+03,1.510490243679394553e+03
1.295419674976650640e+03,1.224290170875813146e+03,1.140740568290359306e+03,1.159656024456686282e+03,1.098245830780173037e+03,1.127061491570115550e+03,1.128170830311235022e+03,1.121802428799382824e+03,1.160882067193995454e+03,1.154044207415357505e+03,1.141799139326846898e+03,1.197591721371696394e+03,1.156601220739919881e+03,1.177477069515887706e+03,1.248004534265322263e+03,1.135497536764362621e+03,1.179932244427359819e+03,1.186062521322694465e+03,1.179774279368782118e+03,1.162917521439546817e+03,1.156404896490350893e+03,1.142137807449936417e+03,1.031945234643163303e+03,9.292399402425882045e+02,1.006986568430324382e+03,1.193087331975098778e+03,1.204749301222104350e+03,1.217869161921474870e+03,1.221981275035213457e+03,1.203049714790582357e+03,1.141664689847180171e+03,1.219423594432693790e+03,1.259399769778653308e+03,1.260571404404846589e+03,1.233943595172671849e+03,1.119784910323143095e+03,1.279608238343612811e+03,1.211019377868704396e+03,1.196219109164729844e+03,1.200147845474147516e+03,1.174804828124839787e+03,9.190364305298916179e+02,7.785654930454459191e+02,1.159932028018128676e+03,1.188894838960022753e+03,1.197088090648742764e+03
